User_name,Review title,Review Rating,Review date,Review_body
xtreamwushu,the main idea was to bring Dragon Ball to live and you only did the most id#0tic movie of all time,1/10,22 May 2009,"what do you was thinking this movie is the biggest Sh#t of all time Goku has 6 years in the Dragon Ball series he never went to the university where is his tail this is not Dragon Ball z nether Dragon Ball this is a joke , master Roshi living in the city JaJa he is a pervert no a pacifist Goku cant escape from a Stup#d hole in the movie Goku is a totally looser. when Goku has a vision of the future only Bardock the father of Goku had that ability and it wasn't so advance and master Roshi a vision from the past what a joke seriously Airbending for Kamehameha wave JaJa Sifu Norris who the hell is he even he is a Dragon Ball character in Dragon Ball he is dead, master Roshi is the only master alive man Sifu is Chinese the Dragon Ball anime is Japanese id#0ts seriously Goku never practice the Kamehameha wave he just did it only seeing it one time, and its made from fire come on he transform whit out a tale an by an eclipse and he is a 5'7"" feet gorilla and Shen long who was that the Geico lizard in a costume JaJaJa you are very funny where do you get this story from did you smoke some pot take another type of drugs call the Stup#d effect and the moron and the last thing no character of the movie look like the anime characters and some character never exist in the Dragon Ball series. the main idea was to bring Dragon Ball to live and you only did the most id#0tic movie ever of all time only you can make another joke a spam type this is a -0 of 10"
remijohannessen,About This,1/10,22 May 2009,"The problem here is making a movie with no feelings for the fans or even try to make it resemble the original story from the anime. The fact that Goku is white is the worst.I expect a small cute Chinese guy with wild hair and a monkey tale being picked up by an old Chinese man. This should be the introduction of a great movie. (then they release another half a year/year later) Then they can skip some story and start some action on the next movie. Make some more movies.Go back with a flashback story in each movie,making people understand more and more of the story until it can just go on with the fighting and fun.I wish they could withdraw this movie,apologize.And start over. Find a freak of nature that knows everything about Dragonball,mix it with some matrix effects,and top it with characters that resembles.Believe ""Frodo"" in LOTR be black? or terminator without Arnold? I sure hell can not. They are based on the true story and the characters had to be them. Search china.Gotta be at least one out of billions and Remake this.If they made this cause they wanted to make a better one right after,I will laugh of the joke and wait for it.When you have the script you don't change it, you read it! (Found in stores by the way,or you can watch it online for free)"
chocky005,Movie is OK for what I expected,9/10,4 April 2009,"I have just seen the Movie in Aus and I found the movie OK. From everything I heard I went in thinking this would be a movie as if Disney made it. Whether or not you think the movie should have been made this way dose not really matter it's the way it is so deal with it. It's a silly fun kid's movie, however bad some people may say the movie is most will agree the CGI in a lot of the movie is pretty good and shows promise. Sometimes the Acting was silly I did not like it when Goku started talking slow at a few points in the movie it made him sound stupid. Before you go to this movie please remember a few things. 1. Its PG not M or R so there is not a lot of strong violence in it. 2. it's taken from Dragon Ball not Dragon ball Z. Also to add it's not a copy of the comic it a different version with similar characters from the Cartoon. Like the first Xmen movie. I suggest you see the movie if only to bring up the figures so we can get a second movie and get to the good part of Dragon ball Vegeta.REMEMBER!! This movie is a ""silly fun kid's movie"" not a copy of the comic, books and some TV shows are always better than movies as movies are restricted on time and you can't not develop the story as much. Go to the movie and have fun, don't worry about how good or bad you think the movie may be."
bobbytzeyanglee,I want those seven dragonball...,1/10,24 May 2009,"... because I have a wish. I wish I haven't paid 888 Taiwan Dollars to watch this absolute waste of a film!!! What a screw up!!! Its the worst film ever!!!Justin Chatwin sucks at his acting. For once, even 2 sexy girls (Emmy ROssum and the sexy Japanese chick who plays Picolo's henchwoman, forgot her name's spelling) cannot save me from foul mouthing this goddamn waste of a film. A literal waste of talent, money, time, etc. Only thing that keeps me from walking outta the theatre is Chow Yun Fatt, he is as cool as he is since his performance in The Killer (1989)I wouldn't ela borate much on how much this film sucked... other users have already mentioned on that. But here's my verdict...Words possible to describe Dragonball Evo4 words - Absolute Waste of Time 3 words - Don't Watch It 2 words - Rip Off 1 word - suckedBye bye :)"
shastar,"I really, really wanted to hate this movie...",6/10,11 April 2009,"But, for the life of my, I can't understand why I actually let myself be entertained by this. Yes, they took extensive liberties with the plot and characterizations, but for them to compress all of Dragonball down into an 86 minute long movie, some changes needed to be made, and in all, they really weren't that bad. What came out after all the Hollywood meddling was an actually fairly decent little action movie. Inoffensive, mildly entertaining, and with enough of the source material in it to make it recognizable. Justin Chatwin was serviceable as Goku, Emmy Rossum made a very good Bulma, and I don't think I could have picked anyone better that Chow Yun-Fat as Master Roshi. All the rest of the characters fall into the ""good enough"" level. It was actually refreshing to see him go back to his comedy roots a bit for this film. I am really perplexed at the people screaming, ""No Plot! OMG!!!"" this movie had just as much plot as the entire rest of the series of DB at any given time. DB isn't complex political intrigue or multi-layered character study. It's about people that fight. Period. The plot that was presented in this movie serviced that well enough. Another complaint is that this wasn't epic enough. What people seen to forget is that Dragonball, in it's very early days, started just as small as this movie. People didn't get thrown through mountains in the early days. Early Dragonball was more akin to Indiana Jones than the earths crust smashing excess that it became.If you want to hate this movie because of the flaws, fine, go ahead and hate. Just leave those of us that turned our brain off and enjoyed the movie for what it was alone."
stephenboud,master piece,10/10,16 May 2009,"The movie seemed much shorter than it really is because it was constantly moving. There weren't any inappropriate lulls. There was some ""corny"" humor, but definitely not enough to spoil the actual funny parts. Great effects, of course. Bulma did a wonderful job as main character, although it seems odd that she becomes so comfortable with gokus presence in her life in such a short amount of time. There's a lot of parts that are totally unreal, but I guess if you're going to see a movie about machines that turn into rational robots, you can't expect too much reality. For those who tend to pick apart movies, there are a lot of unexplained instances throughout the movie that you can mull over later, but all in all, a must see in the movie theaters. Hopefult they'll be a sequel :)PS. ""did you do that?""""...Yeah I did""
                
                    7 out of 38 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
technohype,why don't stop the hate and rate it like any other movie?,7/10,31 July 2011,"the rating of this movie (3.2 at the moment) and not the movie is what pisses me off. I watched quit a few movies and all I can tell is, there are lots of garbage movies with a rating around 6 to 7. this movie is a solid 6 or 7 if it comes to the movie itself, but unfortunately people are not rating the movie but how bad it is compared to the real deal: dragonball. dragonball is a 20 on the scale. that's how awesome it is and that's why people are so angry.I guess most people expected dragonball evolution to easily become the ""best movie ever made"" since it is based on the most successful anime ever made.and since it failed to be as awesome as the anime, its a 0. what logic...i'm very sorry for ya ""fans"" to not being able to enjoy this movie
                
                    1 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
dark_scionproductions,What to say that hasn't already been said?,1/10,28 June 2012,"Spoilers ahead here people, but really...do you care? It's Dragonball Evolution...Let's get it out of the way first, eh. I'm a Dragonball Fan, I've got the whole collection on both DVD and Manga, so I was one of 'those' fan-boys who literally went apesh*t when this movie came out-though I'd been dreading it for over a year before hand, so you can guess what my opinion is of this. I've rarely thought that there's a movie out there that can be as bad as DB:E is, if not from a fan of the series, then as a fan of any of the genre's that they tried to stuff in there. It doesn't work as a group hero journey, it doesn't work as a martial arts movie(some of the worst choreography I've ever seen, including TV) it doesn't work as a reluctant hero movie. Nothing works for it, why you might be asking-well I'll try and explain without raging. Where-if you're adapting a movie from ANY other medium, you'll have to make compromises to get the movie to have a realism(as a fan, if I'd seen Goku with his hair from the Manga, I would have hated this more-if that's possible) and understanding the cuts and changes that need to be made shouldn't get the fan-boy/girl rage going on, it does but what can you do about it. Yet if you want the film to succeed, then-at some point, you'll need to acknowledge the success that gave you the green light to make the movie in the first place. And while some movies have chosen to emulate the themes in the original source, most just stick a label of whatever they want and write the worst stories possible( I mean, after the Original Batman, did it 'really' have that much to do with Bruce Wayne being the Dark Knight, or was it just the crazies that he just had to have try to take over his city?) this is the first major flaw with the entire theme of Dragonball.For the uninitiated among you, Dragonball is set in a world that is-at both times, a futuristic fantasy world, and a prehistoric wilderness, where the young boy called Goku lives in the wild, hunting and feeding himself by killing giant monsters like T-Rex's(yes, T-Rex's) he meets up with a young scientist girl called Bulma, who is on a quest to find and collect the seven Dragonball's of the title, she runs into Goku because he has one of them and they decide to travel the world together to find the other five balls. It's a simple premise that has been used many times before and since and probably will continue to for a long, long time, which IMO is one of the reasons of Dragonballs huge success.With the movie we have almost none of that, the whimsical journey is lost almost immediately when we see that the 'evil king piccolo' is also searching for them, so it's basically the plot of Lord of the Rings 1-3 all in one movie with a poorly written script. They took the plethora of story possibilities and just dumped a 'hero v villain' story that didn't make any sense in the context of the story chronology. The acting-well, I'm not in agreement with most here, for what this movie is, the acting is pretty much on-par, nothing spectacular, nothing Uwe Boll worthy. The effects...eh, well with a budget of $30 million, you'd expect some of it to go on getting somewhere near decent effects, I mean District 9 had only that and it's effects were brilliant. Yet nothing about the effects shouts Dragonball-at all, it's terrible, there's better vidoes of Dragonball powers on youtube. The characters, oh the characters...where do I begin with the characters. Y'know, I wouldn't have mind some plot changes, some ideas missing, if there had been at least one part where you see interesting characters that actually seem like there comic/anime counterpart. If there's been-oh, 12 animated shows with four full movies about batman that fit his comic persona along and two movies about superman that fit the story, why not have some of the ideas in Dragonball fit? Well I doubt people will get an answer for that, because there's 'nothing' about these characters that fit the Dragonball counterparts.This is a terrible movie, I don't know whether to say it's the worst that we're ever gonna see-as there's a Death Note and Bleach movie in the works-but if I believed in a God, I would pray to him that this remain the worst thing I ever see(well, apart from The Room)."
akhtarneruda,No. 1 Movie From the Bottom,3/10,21 June 2022,"This is the No. 1 Movie from the bottom. Meaning it's the worst movie, ever.I thought Avatar the Last Airbender was the single most unfaithful adaption in all of movie history, but Dragonball Evolution makes that movie seem like it's the most faithful thing ever.None of the characters looks like their anime counterparts, Piccolo looks like Martian Manhunter in Zack Snyder's Justice League. For some reason, there's both Airbending as well as the Force used in this movie, even though I have never seen those once in the anime. Most of the characters here barely act like their anime counterparts. I swear, if the name ""Dragonball"" wasn't slapped on the title and the characters had different names I would've thought this was just some random action-fantasy movie.But if you're not a fan of the anime, then trust me, this movie would STILL be awful.Its storyline is stupid and is filled with more plot holes than Swiss cheese. The MC and the love interest have absolutely zero chemistry with each other. The acting is either bland or too over-the-top. The CGI is extremely poor, and while I know they're limited with a rather small budget, it's still more terrible than what it should have been.Though, credit where credit is due, the fight scenes are so ridiculous they are funny and Roshi's actor is also extremely silly, which makes him funny. If not for those, I would've rated this a 1 instead of a 3."
jamesrgirouard,I LOVED it but then again I'm not big on DBZ cartoon,10/10,1 July 2021,"I loved this film. It's so good. One of my all time faves. I enjoyed the King Piccolo Saga of Dragonball which is what this movie was adapted from. If you pay close attention they do have some stuff (or pay homage to) from the cartoon. It has a great message ""always have faith in who you are"" for kids and adults alike. I'm not too big on DBZ cartoon but this film I totally love. Cheesy yes. Bad? You could say. But I absolutely love it.
                
                    2 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
stelmarkou,Second rate effects with second rate actors,7/10,3 December 2010,"I grew up watching Dragonball so I was looking forward to watching this film.I was very surprised that for a cartoon as big as Dragonball they only had Yun-Fat Chow as a well known actor in the film. Unfortunately besides Yun-Fat Chow, Justin Chatwin and Jamie Chung the rest of the cast look like the should be doing low budget Disney TV series.Story line isn't very straight forward and you will probably need to watch it a couple of times to fully understand it.The one thing you can take from this film are the fighting scenes. Better than I expected and well choreographed.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
linkkickass,Subjective Report,10/10,10 April 2009,"Evolution develops a well, digested, adaptation to the manga, creating a story that can exist in the cinema and last the length of a movie. Chatwin's acting is deliberate and well controlled, developing Goku's charter into a person and not just an ideal. There are numerous accounts in the film where Justin resembles Goku such as his unsound logic (building a bridge of bodies to cross lava), a saiyan cannot alter his hair, and a thick, head strong personality. But what separates him from the manga character is that he develops into himself, moving from serving others to acting for himself. Overall Justin provides many expressions without being strictly serious or comical. Emmy Rossum gives the new role of Bulma as a workaholic dedicated to her fortune to fame. Yamcha is displayed as a junkie, with a mellow attitude, hustling for quick cash. Roshi is a fallen hero who was selfish and left the world behind for cheap pleasure. His encounter with Goku brings him to realize what he rejected as myth is real, and like a soldier called back into action he is reborn. Piccolo is the least developed character who simply remains as the symbol of aggression without motivation(think John Carpenter's Halloween). Chi-Chi is just as dominant as she was in the manga, giving a feel for control of her destiny when she notices Goku. The movie's settings become mystical and unworldly with Piccolo's presence, the phantom camera used provides a clear image that cannot be compared. There also is a great attention to detail with the costumes and props. The special effects differ, providing a unique element for Piccolo's minions and Oozaru. The styles of fighting is what seems to not be fully developed; while they reflect the basic scenes from the show (punch in the face, fast paced fighting, colliding head-on and shooting off into the sky) they do not seem visually realistic in the film, instead they appear cartoonish. Finally, the movie feels as if each scene was cut to the minimum in order to reduce the length, this may make it confusing when details are overlooked(as when Goku changes outfits). Regardless of the plot, acting, and effects this movie provides a better interpretation of Dragonball over any of the animated films."
RocShemp,A fun time as long as you're expecting an adaptation and not a live-action re-enactment of the comics/cartoon,8/10,10 April 2009,"I just came back from seeing this. It was a lot of fun and, much to my delight, it's truer to the spirit of Dragonball than Dragonball Z.Chow Yun-Fat steals every scene he's in and really got the personality of Roshi 100%. The kid playing Goku was surprisingly good in the role. I like the real world approach to his every day life (all the stuff at the high school) but I also appreciate that they kept that brief so as not to outstay its welcome. I was also surprised to see that Akira Toriyama served as executive producer for the movie.It's basically a fun quest movie that manages not to drag or outstay its welcome. That said, I feel that the film may have gotten cut a lot in order to make the runtime leaner. There are some awkward cuts here and there. The most that stands out in my mind is when Yamcha first meets Roshi. There's a funny misunderstanding when Yamcha offers Roshi a fist bump. While the gag is in full swing, the scene suddenly cuts to Yamcha drilling a hole through a wall so they can reach the next Dragonball.I wouldn't be surprised if there is an extended cut on BD/DVD and I'd be all for it since there are some loose threads/plot holes the film proper never addresses.**SPOILERS** It's never explained how Piccolo escaped his prison. It's never explained how Roshi expected the new Ma Fu Ba seal to work with only his life essence when it took the lives of seven mystics to seal Piccolo in the first place. It is also never addressed why Mai serves Piccolo. **SPOILERS**I would also have liked just a little more time (though not so much time that it would totally veer into Dragonball Z territory) spent in the Toi San tournament.Anyhoo, it's a good movie and I'll gladly watch it again and purchase the eventual BD release.Oh and it's nice to see Ernie Hudson still getting work, even if it was just an extended cameo at best.I'd also like to add that the score by Brian Tyler was very good and anyone who enjoyed it should definitely pick up a copy of soundtrack CD as the music holds up quite well on its own."
andrew_amezcua2,just shut up already!!!!,6/10,21 April 2009,"I am afraid that I am going to be the one that will have to defend this movie, OK OK i understand that the movie was not true to the anime but i feel that the movie was OK. It was not the greatest movie that i have ever seen but its not the worst. I am a REAL Dragonball, Dragonball Z fan. and this is the time where the real fans come out to defend the movie. I know that the movie did not have the greatest script ever and they were missing some characters like Krillin but i feel that you can't have the movie exactly like the cartoon or else its not believable, like Turtle, Oolong and Puar they honestly don't belong in the live action, but as far as it being one movie well I don't like to be one of those people that say ""If i was (blank)"" but If I was the director or writer i would of made the movie into three parts and not try to squish all of it into one movie"
heckuva,There is so much wrong,1/10,8 April 2021,"It would take too long to write. My review is too short.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
obpgaming,It's horrible!,2/10,24 October 2021,"Honestly I don't have anything to say about it, everything is wrong, it is an offensive movie and adaptation of one of the most beloved anime ever!Don't watch it.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
edepedro-08045,It doesn't deserve all that hate.,6/10,19 December 2019,"Honestly, i understand why people usually don't like this film. It has no faithfullness to the manga and anime, and it has a very lame script. But a long time ago, when i was a DB fan, i liked this film. I enjoyed watching it. And i also liked to see the differences between this and the source material.On the technichal level, it was pretty good. The scenarios are good-looking and the fight choreographies are pretty good.What makes me sad about this film, is that people hate it as if it was a second holocaust. As if this film caused any death. And they exaggerate. This film is decent, but honestly, i would watch it if the showed it on TV.
                
                    2 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jeroenschoester,"late comment, but still...Bad!",3/10,1 August 2009,"i just saw this movie yesterday because my friends said its awful. so i went watching the anime series of dragon ball again cause i forgot some. the anime was great and funny. uve probably written this a lot of times, but somehow the director managed to screw this one up pretty good.first thing, goku is about 16 years old while in the anime he is about 10 years old, and important, he has a TAIL! Gohan is already dead, but in the movie he's still alive and got killed by piccolo. thats not even that worse, it gives some twist to it thats not to bad. ow, and goku is in school. so far the anime goes, he didn't knew there was more then his grandpa until bulma came.2nd thing, they left out some of the star players in this movie, and made some characters look bad. roshi looks like a complete full. in the anime he is crazy but funny. here he is just and idiot. and where are krillin and tien and tiau zu.also the containment wave, in the movie they needed some sort of special containment box-thingy. in the anime a bottle was good enough, as long as u could close it. and whats with this eclipse? goku could turn into a big ape every full moon what strange enough happened a couple time in this movie. also when he is in the ape form, he can not be controlled what he surprisingly could in this movie.next is that he was in love with chi-chi, what also seemed a bit weird in the beginning, and got worse during the movie. DB(not Z or GT) isn't a love story, with a lot of romance between those 2 until the end where they marry. its also a pity they didn't brought the ox-king in this movie ( the father of chi-chi ), cause that is one of the funniest characters in the anime if he is in.last the Kamehameha-wave and shen long. I'm not sure how a Kamehameha-wave can bring someone back to life with it destructive power, but OK. goku has to live, how ever if was weird that he was almost killed by 1 single gun shot. in the anime bulma shot him between the eyes and all goku had was pain. but OK. and the way to do the wave was also a bit strange.the dragon was just a big disappointment. from all the special effects, which some were still OK, i hoped this would be the movie's big final. but how a complete waste. the dragon was so freaking small, and yellow-gold-like. and he didn't freaking talk. he should have been long, and rolled in a wide circle, and be freaking green with gold-yellow spike-thingy's on the back. and his voice must be also there. he looks impressive in the anime, but here he just doesn't do it.the only reason i gave this movie 3 stars is because some effects were nice, and i liked some fighting scenes.probably a bit late, but don't go to this movie if u haven't done it so far."
falco12351,the 7th worst film adaptation I have ever seen,1/10,16 August 2013,"What do you get when you hire a writer who never watched Dragon ball in his whole life who obviously just goggled dragon ball and started writing a mediocre kids movie with a Dragon ball theme? You get a Disastrous, Disappointing Insult to the franchise, Every actor is miscast the Fiction is completely inaccurate, the story is poorly written, the special effects look dated, there are so many missing characters from the show like: Krillin, Korin, Kami, Mr Popo, Vegeta even the Ox King is nowhere to be seen.Akira Toriyama had input for this movie that Hollywood completely ignored and this is what they get for ignoring the creator, this movie is in the same league as Speed Racer it tries too hard to appeal to the new generations and ignores old generations you know the generations that grew up watching the show. I can't find one positive thing in this movie this movie basically killed the dragon ball franchise, Just watch the show and Avoid this garbage the show is legendary this movie is horrible."
lxmerrifield,"Why, Is What I really want to know",1/10,21 August 2013,"Honestly what were they thinking when they made this i was looking forward to this for some time but to have butchered it this badly, it's like they were making fun of the original series and spitting in it's face I do realize that it's difficult to make an awesome live action film from an awesome anime series but it's like they didn't even try. To turn the KaMeHaMeHa into a complete and utter joke like they did was one thing that got me angry it was like they were doing dance moves to pull of that attack and what came out was something that looked like blue liquid flame rather than a solid attack with good power that can destroy something. the only part I enjoyed was that i thought chi chi was smoking hot that's it everything else was lame. Lets talk about roshi, he want from being a super pervert who read porn magazines to a semi pervert who looked at swimsuit magazines, it's not very funny that way. also Goku's innocence was non existent and he certainly shouldn't have pursued chi chi like he did plus his martial arts sucked and he didn't seem very superhuman. I won't start on how badly they failed with Bulma, but with the part about Goku turning into an ape was really lame the ape was to small and it appeared during an eclipse which was dumb too. Well I've had enough badmouthing this movie lets just hope they don't try this again for years and when they do they need to put more effort into it, and i mean a lot more effort."
toshguy,"Not really Dragon Ball, but not that terrible either",5/10,24 April 2023,"Let's just get it out of the way: this movie isn't really Dragon Ball. If you come into it with preconceptions of what Dragon Ball is and should be, you're obviously bound to be disappointed since Goku and co. Are nothing like their manga/anime progenitors. At several points, just as I was beginning to enjoy it as a camp fest, I'd cringe a bit when hearing names such as Goku and Bulma which reminded me of DB and how disrespectful this movie is of it. But I managed to get over it after the first 30 minutes or so and actually had fun. If it didn't have to live up to its name, the movie definitely wouldn't be highly regarded, but I don't think it would be bottom 14 on IMDb either.I'd say it's alright as a standalone turn-off-your-brain B-movie. Nothing special or memorable, just middle of the road in most respects and below that in some. A lot of reviewers put the effects down, but I'd say that considering the low budget, they're surprisingly good overall. Of course, they ain't Marvel level, but most of them are pretty convincing by 2009 standards and some even rise above B-movie status... Except for the ones in the final 15 minutes or so. The Oozaru and Shenlong are utterly laughable! I guess the budget was running out when they got to that part.The acting is decent overall and has some highlights such as Chow Yun-Fat as Roshi and Joon Park as Yamcha, both of whom are clearly enjoying camping it up. Speaking of camp, that's what this movie should be taken as. The bizarre hodgepodge of cliches from superhero movies, teen dramas/comedies, sci-fi, martial arts and mysticism can be nothing else.If you manage to disassociate it from the Dragon Ball franchise and simply view it as a campy B-movie, you might just enjoy yourself!"
prettypanda19,no justice.,1/10,30 December 2010,"This movie was a slow plane crash from beginning to end.The ANIME in itself was sooo good that I actually watched the entire DBE movie hoping that something would relate to the anime,but that wasn't the case.I apologize to Akira Toriyama for whoever was involved in destroying his world famous masterpiece. The same masterpiece that took America by storm even before the pokemon phenomena.The 3d animation, the actors chosen, the setting, the story, the fight scenes, the kamehameha wave, the anticlimactic ending, the roles, the execution...all wrong, stupid, pathetic.I pictured DBE to be more like The Matrix series mixed with The 5th Element, Final Fantasy Advent Children, and the X-Men series. (remember when they removed Cyclops glasses and his eyes shot this huge beam and blew a massive hole through the building roof? THAT was along the lines of a decent kamehameha wave)But what do I know? I've only been a fan for 17 years. Not 17 minutes."
casey-burrows,NOTHING AS GOOD AS THE CARTOON,2/10,20 November 2021,"For starters it was a shambles this is the only newish db movie out and people need to get together and do a MUCH better adaptation of this film, the only good thing was some of the beams they fire i.e effects, but fan made films have done better with looks, and better action.... hopefully one day they make a reboot...
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
docThugx,this movie is good for non db fanatics,6/10,7 March 2010,"This was a fine movie. it wasn't great. Before I rented it I read some reviews and after I watched it I thought I should post that it wasn't that bad. Some die hard DB fans wrote they hated it. Wasn't mad that I spent a dollar to watch it or that it took 2 hours of my life. One of my favorite movies was transformers. I am a gamer but not a db fan. This movie is good one to watch on HBO or rent for a dollar at the r box. If there is nothing on then I would watch this by myself late at night. Don't think I would watch it more than 2 or 3 times though. Not one to put in your collection of DVD's. If you have kids they might like it, there is no blood or naked girls. a little violent but nothing we haven't seen in other fight movies or game movies. I liked the special effects. It wasn't too long. You don't need to know the story to like the movie. The acting wasn't too bad and the girls were cute.
                
                    2 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
drvis-605-344052,Dragonball Evolution a total failure.,2/10,11 December 2009,"I too think the dragon ball evolution movie was a total failure. Nothing like the original anime series which i loved.The storyline was crap, the characters didn't match the personalities and looks of the anime (master roshi with full heir and way younger cmon!),i could go on a lot longer but i wanted to give my view on what could make a dbz movie work.I think they could easily have made a better or at least good storyline for the dragon ball movie.they could just follow the Radditz storyline for example: starting the movie with goku and chichi already married and celebrating the birthday of their son gohan, explaining of the dragon balls and piccolo, Grandpa gohan etc. in short flashbacks.. not like in this movie where goku is a geeky teenager who doesn't know his own capabilities etc! cmon he learned that along time sooner while fighting the red ribbon army and already having joined multiple world martial arts tournaments by that time!~ if they just followed the storyline of radditz/nappa & vegeta saga it would be way better, with a better cast and special effects, this could still make a box office hit wonder, since millions and millions of people in the world love DBZ! which child didn't knew about the series and loved it.. i can tell you as far as i know not a lot of people.and they could make it still so that people who never heard of it still understand it, by for example make a prelude (once upon a time.. etc.) where-after the movie starts."
MasterGokhan,A director could not humiliate a nr1 class anime any worst than this.,1/10,3 November 2010,"I'm sorry but I just cant say anything good about this movie. I watched the db/z/gt episodes for a long time and a lot of my friends just love the anime, but when it comes to this movie, I just wanted to cry, spit on the theater screen and leave the theater. Even I can make zillion times a better movie. The actors were crap, their voices were crap screenplay was crap,storyline was crap, and that Ka-Me-Ha-Me-Ha was so crappy it looked like a shiny cloud and nothing more. The director should be ashamed of his self for making this movie. Don't watch this movie. Stick with the anime, its the best. I just wish I had the money to make this movie, at least I know what the fans want to see."
majinlr101,Just See the Movie Yourself and Make Your Own Opinion,10/10,16 April 2009,"Let's just cut right to the chase and imagine that everyone knows that the title for the movie, ""Evolution"", isn't just for added syllables and the people behind this project were intentionally setting out to make something different from what we've already seen in the manga and the TV show. So that being said, I'm fine with the changes made to the movie. Goku as a high schooler is a great way to avoid all the tedious time it would've taken to introduce a mountain village child to the real world and him having to learn what everything is. Yamcha being just an odd surfer-dude/bro is fine, because honestly the guy didn't nothing for the series except hinder dragonball gathering and make jokes. Kuririn not in the movie, well his only purpose in the series was to rival Goku and push him to achieve better power, which he (kuririn) pretty much maxed out at after the first World Tournament, so its fine that he's not around making jokes. But onto more pressing matters. The things that really burdened me during the film was the lack of time taken to give any back story for certain characters: Why was Piccolo released from his prison? Why is Mai helping him (even better, who is Mai?) Why does Piccolo know that Goku is a saiyan (or Oozaru) just by looking at him even though he's been trapped in a kettle for about two thousand years? Most of these questions could be answered... by someone who's watched the show and can make quick assumptions by referring to their knowledge of the series. (we know that Pilaf and his gang released Piccolo and that would make sense for Mai to be a henchman, and we know that Piccolo is an alien and I guess he could spot a saiyan since he apparently worked with back in the day a couple thousand years ago) but for someone who's never known the series (which had be everyone who watched this movie over the weekend because clearly no self-respecting fan would've seen this movie, according to the blogs) this leaves open plot holes and really makes for a bad movie. Aside from the lackluster story writing (which might've been because of the writers strike ruining everyone's lives) the actors were delightful in who they were playing. Chatwin was a playful goku with extraordinary powers, Rossum was a feisty Bulma, Yun-Fat was a crazy old hermit, Park was a dude-esquire Yamcha, and Marsters... well Marsters was your stereotypical bad guy which is what King Piccolo was. Don't let the public thrashing of this film or your undying devotion to the show stop you from seeing this. It's just a cool little kids movie with some decent action and adventure in it.P.S. Goku was neither Japanese nor was he American in the series...he was a saiyan. P.P.S. Was the story ever set in Japan or any other kind of Asian country? No, it was set in a make-believe Earth with town and cities named after directions. The show just happened to be created by an Asian and was therefore produced for an Asian market in Japan. Much like this movie was filmed and produced in America, hence using American actors (for the most part.) Stop saying Goku was Japanese."
damgdscfmlcw,An insult for every DB fan,1/10,9 March 2010,"There has been a lot of exchange between US and Japanese cinema. Seven Samurai and The Glorious Seven. The Godzilla movie that was more like another Jurassic Park with a Monster that didn't even look like Godzilla. Etc.But this movie. This movie is a absolute train wreck. Everyone who knows (not even likes) DB will tell you this movie is a train wreck. It is an insult to the intelligence of DB fans. There have been bad movies that, 10-20 years later gained entertainment value... This movie wont! It will always stay the steaming pile of **** it is. Self-respecting DB fans hate it and people who don't care won't watch it.Like Godzilla this movie has only the name in common with the original. The rest is annoying, insulting crap. DB fans just watch the trailer and as soon as they see Goku they'll know they hate this movie.This movie is so bad that despite it having already 407 reviews I took the time to register with IMDb and to tell you how ****ty this movie is. It is not bad (bad would be probably good in 10-20 years). It is pure, annoying, and insulting ****.1*/10 (0*/10 if i could)"
LukeNSims,Did I really just waste an hour and half watching this?,1/10,14 June 2010,"On occasion people are wrong about how bad a movie is. Not this time.I grew up on Dragon Ball and Dragon Ball Z. I didn't have cable so I would have to sneak over to a friend's house to watch it after school. I did this even though I would be grounded if I was caught sitting inside watching TV rather than running around and getting in trouble like a good kid. It was that good.This movie, however, is not. I put off watching the movie for a few months because I was very hesitant after reading the reviews. But eventually, on a rainy day, my curiosity got the better of me, and I watched Dragon Ball Evolution. Within the first five minutes I had regretted my decision.The acting in this movie is not good at all. It pained me every time somebody spoke. And when the acting was fine (not grand or superb or even good) at some parts, the writing killed it. You could have handed this script to some of the best actors in the world and they still wouldn't have been able to make something good come of it. That's without mentioning that the story itself is horrendous! Even when me and my friends contemplated alternate stories in Dragonball when hanging out in Elementary school we didn't come up with something as terrible as this. I am shocked it was ever approved. It wasn't good enough for the people who had never seen Dragonball and it was so bad that the fans almost wished they had gone blind and deaf to avoid seeing this corruption of an excellent anime/manga.That said, I know that the budget was 100 million dollars. That's a fair bit of money. It was spent in the worst ways possible. They could redo the entire film for the same amount of money with a different script and director, cast, etc and probably come out with a great piece. The Dragonball universe is like Star Wars. Let the vision flow! Do what you can to create new races and effects rather than giving it a half effort like this (see Piccolo).I'm disappointed."
