User_name,Review title,Review Rating,Review date,Review_body
aastikhimta,Not that bad,05/10,05-Jul-21,"Firstly there were some connections from original Death note but the main thing is the plot was different actually and the concept of death note was different too. Ending was lame though.
                
                    0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
fezaum10,Why would they do that? 20 minutes was enough,01/10,25-Aug-17,"My first review here. I never expected to do this but death note live action was so bad that driven me to it. (english is not my mother tongue I apologize) When I first knew about this live action I was sure it would be bad, seeing the trailers just confirmed that. Today at the release I decided to keep an open mind. I thought: How bad can it be? Actually I don't mind it's different the anime is already there...Well, it's not different. it's just BAD!My breaking point was at 20 minutes long, I just couldn't watch it anymore I could go hours listing things that disgusted me but there is one thing that I just can't understand: How can they destroy a character that's already been made? Just copy and paste. They don't need to be geniuses. They don't need to create anything! It's there! Just use the source.The one thing that made me mad above all was that Light personality was ruined. they reduced him to a bullied looser cliché. Accutually everything that happened in those 20 minutes was a cliché.(SPOILER!!!!!!!!!!!)The movie presents him as a troubled bullied teenager that cheat on school for money and try to defend his crush from a bully and gets beaten. What does he do? He kills the kid with the death note... As if it's not enough he was coerced to it. the whole darkness of the character the brilliance the ideology that made him Light isn't there. He's just some kid coerced by a monster into killing...Among other things why appeal to the gore? it seems cheesy, there was no need for that. A dark story isn't made from guts all over the floor...(SPOILER!!!!!!!!!!!)The Breaking point was when he shows the death note to his crush and kills a guy in front of her. To me the nearly unwatchable became unwatchable."
zoudarren,Pure Bad.,01/10,25-Aug-17,"A disgrace to the premise of Death Note. And if you argue that this isn't supposed to be Death note then why use the title? They are milking the title and the sadist thing is that when you Google ""Death Note"" this garbage pops up as the first result. If they named it something different and simply added credits to acknowledge Death Note's usage it would be fine since they will attract their targetted audience of kids who enjoy these cringe-worthy romance dramas but instead the people who actually enjoyed Death Note for what it is will inevitably leave a bad review because you attracted them to something they were not expecting with a misleading title.
                
                    5 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
SilverOrlov,Typical American style,03/10,11-Oct-17,"I never liked the film adaptation, but this surpassed all the others, from what I've seen. A typical American representation of stereotypes. Special spitting in the original - black L.Tried even to judge simply as an independent film, rather than adaptation, but the impression is higher than from some third-rate thriller never happened."
Aly200,The Anime is Far Superior,05/10,16-Nov-17,"Oh so much potential that was such a letdown for fans of the acclaimed manga and anime series. Adam Wingard who brought us ""Blair Witch"" and ""You're Next"" took directing duties for this Netflix original film based on the anime of the same name. Unfortunately the finished product didn't deliver many of the promises that made its trailer look good or even live up to the acclaimed anime that preceded it.The film's casting is definitely one of the biggest issues that has rightly earned massive backlash: 1. Nat Wolff is woefully miscast as Light Turner, the film's antihero, as he lacks any charisma that makes Light's transformation into a psychopath so engaging like the series. Wolff comes as an emo kid who just plods along and is cowardly unlike his fearless anime counterpart. The character is also more like a pawn who is goaded easily by the others around especially his sociopathic girlfriend, Mia (Margaret Qualley), and the demon, Ryuk. Whenever Wolff's Light tries to come across as serious, the actor comes off more as a caricature of a kid trying too hard to be cool. 2. Lakeith Stanfield as the clever detective L is a horrible representation of the layered and complex character from the manga and anime series. The character comes cowardly like Light and also as just being lucky rather than being a mysterious intellectual who arouses Light's fear of being discovered as the mysterious enigma 'Kira'. L's ineptitude grates on the nerves of the viewer and Stanfield's lack of complexity reduces the impact that L has on the narrative. 3. Margaret Qualley as Mia Sutton is another misrepresentation as she is made to be the sadistic mastermind of Light's reign of terror whereas in the anime she is a pawn of Light's plan. Mia is a stereotypical cheerleader who falls for brooding loner in this film and is her actions don't come across as believable. The anime character is far more complex as she is disturbed when she realizes that Light is Kira and becomes a victim of his psychopathic nature while Qualley's Mia is purely selfish and unrealistic as she is out for her own gain rather than being an accomplice to Light's actions. Even her exit is bland despite the attempt to come across as tragic, but is more of a relief that a poor character is gone.The film's sole bright spot is the spot-on performance of actors Jason Liles and Willem Dafoe as the demonic entity, Ryuk who created the Death Note. Liles in motion-capture provides the physical presence of the character while the haunting vocals of Dafoe (also motion-captured) bring the character to life. Jason Liles looms large as Ryuk's horrifying presence as he lumbers through the sets and terrifies the wimpy Light which I suppose serves the purpose of his intimidation technique. However the vocal performance by Willem Dafoe surpasses the physical presence of the character as the husky and growling tones of the veteran actor lend the eeriness to bring Ryuk to life. With his trademark cackle and raspy gravitas, the actor imbues Ryuk's evil nature as the puppet master and instigator of the narrative as he constantly threatens to take away his book from Light and do away with the useless boy. Now if only the director had allowed the wicked demon to kill the character as in the anime.The film's script does understand the basics of the story as Light uses the titular Death Note to kill those he pens down on the page. However the writers misunderstand the purpose of why Light uses such evil forces. In the original material, Light originally only kills those who deserve to die but over time begins to develop a sadistic pleasure in playing God and wants to create a new world order where he is the God of the society. In this film, he is just killing for no reason other than to please Mia or at times Ryuk (however the demon bides his time in watching Light lose his humanity rather than influencing the boy). Light's exploits as Kira have less impact than the original material as he doesn't really seem to invoke the concept of playing God. His only real significant kill that shows Light's start to darkness is killing a bully (with encouragement by Ryuk) and then the action sadly falls flat as the story goes on.Stick with the anime if you want a proper treatment of this disturbing story."
ten-thousand-marbles,A decent horror fantasy,06/10,16-Dec-20,"I'm not familiar with the animated series so I took the movie at face value. I found it mostly entertaining. The story and script were weak at points, but I found those things forgivable. It had a good pace to it, production was solid and it was suspenseful. The ending left some things open, I assume for the hopes of a sequel. It was better than I expected going in and is worth a watch.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
syunshin,It's horrible if you ever seen the original comic,04/10,10-Oct-17,"the main characters are totally broken by this movie! I meant, this garbage film cannot get any stars from readers of DeathNote. if you didn't read the original comic, it might have four stars. although it is a poor young adult movie, the final tricks Light use are not so bad.but, it's no need to waste time on this movie.
                
                    1 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
faytheboom,Awful,01/10,17-Sep-19,"If only zero stars were possible. Even if you never watched or heard of the original death note this movie is awful. The depth of the original series is trivialized in this remake.
None of the original characters are portrayed remotely well. If you wanna make a remake with different characters than don't pretend they are the same.
Honestly the Japanese live action remake of death note was terrible. However, compared to this massacre it is amazing. Don't waste your time.
                
                    3 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Kevin0202,Why i liked this movie,08/10,27-Jun-20,"Well, before I begin, I am going to say that this review will be very detailed, since many people do not like it. I will clarify a lot the things that they did well and badly.THE GOOD
Well the movie starts with a good rhythm, some very good shots accompanied by very well-made music since we noticed 2 different people from the rest just by watching it.
The rapid arrival of the notebook (Death Note) was very good since it made it much faster and not dense the plot. Very good appearance of Ryuk and his design with ""very well done plans"".
You get hooked very easily to the movie since the action begins at the beginning, it is very interesting with many funny horror scenes and the best action scenes with very good deaths except one and the plot is very well done.
The appearance of L is very well accomplished. And each time the movie progresses, you realize how Mia is gradually taking over the Death Note without Ligth Turner noticing, but at the same time you are realizing the intelligence and subtlety of Ligth but at the same time also Mia's intelligence.
I loved how they show how the Death Note radically changed Mia and Light, always attentive at every step I take.
Very well achieved the aspect of despair of L to see that Watari disappears, and the way in which Mia did everything to be able to acquire the Death Note was very ingenious and very well thought out, do not expect it, you think he was going to do something very opposite .
Also noteworthy are the performances by Margaret Qualley (Mia) and Nat Wolff (Light).
The director Adam Wingard thought the story very well since the move of Light so that Mia does not take over the Death Note is masterful with very good shots of the roulette at the end with the death of Mia that is very well accomplished and the end is very good.THE BAD
The script is very fast, you do not feel that it is 100% real. When Light the one struck by the brabucon all their sheets are wet and when he is with the director they show the sheets and they are completely intact, not even a little wrinkled, it is not such a serious mistake but it is still a mistake.
When you meet Ryuk, Nat Wolff's performance is very bad and the place is not the best we can say ...
Death by beheading is unpleasant as they did it seems like a very bad death of final destination. There is a part that is supposed to be comedy but instead of laughing it gives you cringe.
The plot is so fast that almost nothing is developed, the only characters that developed very little were Light and L.
Previously I said that you realize the good intelligence that Light has but the truth is that in one part it disgusts how they treated that because you can see that something is happening that is very easy to realize and does not seem to me seems to be a mockery of the character.Conclusion: Many people did not like this movie since it is not the same as anime but I do not bother with anything that is like that, on the contrary I like to be treated differently (many people will not agree with this score but they are my tastes hahaha)"
qomsol,Stupid and rushed version of the story. Don't bother.,02/10,30-Aug-17,"There is 2 good things about this awful garbage pile - Willem Dafoe's awesome voice (in fact I think his voice is perfect for the part) and the guy that plays L is actually not bad. That's it. The rest is just terrible. And that is why I rated it 2 stars. The motivation of characters is thin to say the least. Everyone arrives at conclusions and performs actions without clues or reasons. The ending of course is foolish and cheesy starting with the insane scene that is supposed to be the movie's climax I guess and followed by Light suddenly showing signs of genius planning abilities in the lst 5 minutes of the film.The following is a bunch of spoilers in a form of ""Cinema Sins"": 1. Light is a wimp and a typical dumb teenager controlled by testosterone. Just look at the original Light - gathered, disciplined and borderline genius. 2. Mia touches the DN but doesn't see the Shinigami? Why change this? It makes no sense and difference for that matter. 3. [""Kira"" means ""light"" in Russian]. Ahahahaha! Ahahaha, no it doesn't! What? No! No it doesn't! You just pulled that out of your... ahem, behind for no reason. At the most it's: 1) Ancient Greek for ""master"" 2) Persian king name that means ""like the sun"" 3) Or a Hindu ""ray of light"". None of those are Russian as you may see and in 30 years of living in Russia never once have I heard this. 4. L creates a mess around himself and freaks out here while the original one kept organizing stuff and always remained scary calm. 5. L comes out and calls Kira a coward and nothing else, including not threatening him in any way, while keeping his name and face concealed. Yet later he concludes that him not being killed there and then confirms his idea that Kira needs a name and a face. 5. L accuses Light out of nowhere and Light basically spills the beans. 6. For whatever reason Watari obeys Kira over the phone. DN has no such power and it's never mentioned or explained. 7. L gets a search warrant for Light's house... on what grounds exactly? 8. Mia doesn't own the book but her writing in it actually works. Again I remind you that she didn't even see the Shinigami when she touched it, but somehow she's able to wield the power of the DN. 9. Light doesn't read what's written across a quarter of a blank page. 10. Light doesn't immediately write Mia's name in the book after she confessed to writing his name to get the book. And why would she bother to wait and blackmail Light if she could just get the book by killing him? 11. Actor playing L is pretty good but he visibly slips twice during the chase scene and those bad takes don't get re-shot. Sigh."
tecnababe,Only watch if you haven't watched or read Death Note.,01/10,25-Aug-17,"This is not a good movie, but not a bad movie on it's own. If this wasn't an adaptation, it would get a solid 5-6/10. But it is and it's a sad one too. The reason it's so sad is the butchering of all characters. Light is still smart but that's all left of him. Mia's only common trait with Misa is that they're both Light's partner. L starts kind of accurate but then his personality shifts into something much different than the original. Light's father and Watari behave inaccurately too but the worst and the saddest one in my opinion is Ryuk. The only character that's so hard to mess up -especially with that voice actor- is somehow messed up so badly that he's unrecognizable. I'm not saying visually - though he looks rather bad- but his behaviors. I wish they only got inspired from the manga, then wrote completely new characters and plot, a new shinigami and made something new. Because it's so in between that it's sad. So if you have enjoyed Death Note before, there's no need to waste your time. If you haven't, you can watch this, enjoy it a bit, then go enjoy the actual thing more.
                
                    5 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
simplyshalee,Not many good qualities,03/10,26-Aug-17,"I am a massive fan of the anime series Death Note. This movie fails to capture the intellectual wit and psychological complexity of the anime. Light is a completely different character, lacking the charm, arrogance and cool, calm collectedness that made Light such a grey character. He is a bit of a punce in the film. Sometimes it comes across as if they have tried to use 2 people (light and Mia) to portray the complexity of one (light in the anime). Mia displays more sadistic, cocktail behaviour and wears the pants in the dynamic, making the tough calls. The portrayal of L at the beginning I thought was solid, but as he started to unravel and become frazzled it kind of took it away from me. In saying that L was probably the best character. Also Ryuk was used as a creeper in the background and had no real development which is a shame because he looked awesome and had a lot of potential. The story itself is not really the psychological thriller of the original, it's more like an angst teen romantic action film. If that's your kind of thing then maybe you will like this film. It gets 3 stars because of L, Watari and Ryuk, one star for each. I wish it was better and I tried to like it, but there were too many character and plot issues."
shadowasian,Same first name but different last name,01/10,25-Aug-17,"I don't know why but they keep the first name as the same but change the last name. It is pointless to do this. They could just change all the name all together. Anyone can be kira or L but using the same name like ""Light"" meaning that they don't understand the true story of using the death note. Death Note can be past from person to person and that person can be Kira. You can tell that the team who make that movie doesn't read anything about death not and just use the same first name all over the movie.
                
                    4 out of 12 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
johnspringer-95440,An Odd Mix of Tones,05/10,15-May-23,"I've never read the source material so I can't comment on this adaptation's fidelity to it. From an uninformed casual viewer perspective I thought this was just okay.The main premise is excellent: what would a flawed but essentially well-meaning person do with the power to mete out death with impunity? This a weighty question that implicates dark themes; parts of this movie seem to be giving it serious exploration. And then there's the remainder of the movie which plays out like goofy teen scream, where the supernatural-afflicted protagonist is distracted by bullies, popularity cliques, young love and parental tensions. It's odd and incongruent and it creates an unsatisfying tonal inconsistency throughout.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
moseshlimpuia,Just bad!!,03/10,05-Sep-22,"The only thing worth mentioning is LaKeith Stanfield acting because he actually tries. All the other characters are just so bad. I'm not even sure the actor for Light did one bit of research on his character. The anime version of Light is confident, smart, perfectionist and would never fall for stupid love trap. However, it's complete opposite in this movie. The plot is super rushed and disappointing because it actually has a bit of potential. Ryuk has less than 5 minutes of screen time, guess they don't have the budget for that although which is unlikely. It seems Hollywood only cares about popular anime remakes for quick money grab because I haven't watched one good life action done by them. Disappointing as usual.
                
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
scb_coldsteel,The death of Death Note,02/10,02-Oct-18,"Finished the new Netflix movie Death Note. I'm a fan of the anime, so I had high hopes for the adaptation. With Willem Dafoe playing the god of death and a backing from Netflix what could possibly go wrong? Apparently near everything!The biggest problem this film is a fundamental lack of understanding of the source material. It is as if the director borrowed the name of the characters but beyond that nothing else. I'm fine changing the story around, but this didn't feel like Death Note at all. It had far more in common with a final destination movie than anything else. The out-of-place extreme gore just felt cheap. Speaking of the story this movie was a complete mess. It had a strong opening, but fell apart in a nonsensical mess. This of course being a complete shame considering the complexity of the Death Note anime. The dialogue was also laughably bad at times. I won't even begin to talk about the slap together ending. The whole movie was lazy writing all around.Speaking of lazy Jesus the acting in this movie. The guy playing Light Yagami is a absolute joke. He cannot emote whatsoever! Every action feels like a characterture of an emotion. Every other character seems to be sleepwalking through their role. I had high hopes for L, but they somehow even managed to dumb down that character.The one redeeming quality being the CGI. Ryuk looked great. And of course I have to mention Willem Dafoe was a perfect voice. He absolutely killed the role. He was the perfect mix of menacing and hilarious. I want them to redub the anime with his voice.All together this movie is a perfect example of how anime adaptations fail. Why make unnecessary changes when the plot and dialogue of the Death Note anime are near perfect? Why dumb down he material? Why make lazy and cheap decisions that ruin the film? Overall a terrible movie."
TrygveB,Huge downgrade on the anime,03/10,26-Aug-17,"I don't often write reviews, but after having waited in anticipation for the movie- adaption of one of my all time favorite anime's, and being delivered what I can only call a disaster, I had to make one.As other reviewers has noted, this may be a decent movie if you have not seen the anime, but if you are one of the ones that have watched the anime, you will get thoroughly disappointed by the acting, story and mood set in this film.Not only has everything been Americanized with Light the main character being made out to be a victim of bullying and Mia being a cheerleader, but the acting is just not good enough. I also feel that a lot of the buildup in the start is missing, but that is half-expected because of the reduction in the amount of screen-time. But there is just too much missing of importance later on in the movie. They should've made this movie into two or three movies, or just not made it at all."
udaiveer-51944,Just Forget About Watching it.,02/10,26-Aug-17,"don't waste your time on this.its full of waste. first, they messed up the whole story and the characters and the writers did the worst job. the whole story just waste. compared to the original anime it's crap. it is a black spot on death note. believe me, you will regret after you watch this waste. watch the original anime instead. Netflix did a fantastic job in messing up a wonderful story."
amalez,"Gory and very realistic CGI, pretty cool film",10/10,24-Jan-19,"It's was actually a good movie. The beginning was kinda of slow but expected. I'd watch the movie again just to see the visual effects. Such realistic death scenes, very gory and pretty cool. You can tell a lot of effort was put into making this film. As well as all the twists and turns, they're well thought out and all make sense. People are offended by the main character being white, but it is an American remake, they could've chosen a Japanese American but idk.
                
                    3 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
philxtian,I'm really disappointed,04/10,25-Aug-17,"I wish they've created a series instead. Both L and Light have interesting characters and the original story is really awesome. Unfortunately, I didn't see much of that in the movie. I still like how the Japanese anime and movie did it. Netflix just wasted the opportunity. There's so much they can do with the story. There are still other good characters in the original story which they can add later on if it was a series. I thought this is going to be big but I've got disappointed after watching."
arrmeen,This is Adam Wingard's interpretation,08/10,02-Aug-21,"I've been reading some dumb people out here complaining that this movie is not true to the original. Have they even seen the director Adam Wingard's interview, he's clearly said he's a fan of the original but he wanted to blend his own style into this , which he has done and frankly this movie is really well made. With a good cast it doesn't disappoint. Haters take a hike, if you watch it you'll like this one.Don't be a troll.
                
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
thaladiieh,Great Adaption!,09/10,27-Aug-17,"I don't know what you guys want, i think it was a great movie! We all knew that it wouldn't be the original story! They made it very clear that it will be the characters + concept, with a new story attached to it. I find that the casting is perfect and they acted it out very well. I loved the Anime and i hated the Japanese Death Noten movie. They tried to make it exactly like the Anime and that was a huge failure in my eyes. I mean, we all know what happened to the Dragonball and the Last Airbender movies.. Compared to those two, Death Note was extraordinary! 8/10
                
                    4 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
brllz,"Bad writing redeemed by good acting, visuals and soundtrack.",07/10,25-Aug-17,"I would preface this review by saying, this is arguably David Tattersall's greatest achievement as a director of photography to date.This film has been rather roundly f*cked on this website and others for being an unfaithful adaptation of a highly reviewed manga and anime originals. And it is. It's totally unfaithful, in it's second and third acts it's telling a wildly different story to the source text, I'd however argue, the new story it tells is not a bad one.Without ruining the plots deviation from the original it is safe to say, it's been westernized heavily, and as that so often entails, simplified... Which in my opinion is a mistake, much of the ethical complexity of the source text has sadly been lost in favor of a clunky romantic subplot but ah well, it's poor adaptation is almost fully redeemed by a cast who really appear to work together perfectly, the balances of power, standing and chemistry are believable and all the principles put in thoroughly solid and believable performances, I was pleasantly surprised especially by Wolff, who has I think greatly matured as an actor since I last saw his work.Moreover, the film is a visual delight, there is not a single dud shot in the whole thing, honestly, 1 hour 30 minutes total, I was in total awe of just how gorgeous this film looks, it's contrasty, disconcertingly framed and constantly moving, a subtle yet appreciated nod to the anime's style. David Tattersall has outdone himself here.Finally, despite the rating, this film has all the hallmarks of a smashing hit with the under 21 year old audience, the mild nudity, sparing use of profanity and occasionally OTT gore are intertwined with an unexplained (but enjoyable) retro soundtrack (the credit track being a cover of a Celine Dion classic!). The whole film feels like a neon, 1980's gore fest adaptation of 'The Fault in our Stars', and I really do mean that in a good way.Overall this film is good fun, it's funny, surprisingly well produced, acted, shot and scored. It's not as good as the anime, but it is less than a sixteenth the total run time. If you enjoyed the life and death of Light Yagami, you may very well enjoy what his whiter, dumber but oddly more lovable Seattle counterpart has to offer..."
destinylives52,Not Worthy Of Your Time,05/10,25-Dec-17,"A book titled ""Death Note"" magically falls from the sky and comes into the possession of a teen-aged boy (played by Nat Wolff) who is sick of the injustices that he experiences. Flipping through the pages, Wolff reads the rules that are laid out in the book, the main one being the person whose name is written on the Death Note will die. Wolff doesn't believe all of this, of course, until the spirit that gives the Death Note power shows up suddenly in a somewhat comical scene. With a bit of prodding from the spirit, Wolff writes the name of his first victim - a school bully - into the Death Note, along with a general description of how the bully will die. Seconds later, it happens. And just like that, Wolff's descent into vengeance and darkness begins.Wolff doesn't go into this Faust-like journey alone. He reveals what the Death Note can do to his High School crush (played by Margaret Qualley), and she readily tangles herself up in this horror. Together, Wolff and Qualley write down the names of those whom they think are not fit to live, trying to right the many wrongs in this world. But power corrupts; and when the law comes close to solving the case of who is doing all these mysterious killings, the true natures of Wolff and Qualley will come out.My most memorable, movie moment of ""Death Note"" is the scene when the first victim is killed. It reminded me of a ""Final Destination"" style kill - gruesome and fun.""Death Note"" had such potential, all ruined by poor execution on the part of the director and writers. The movie is plagued by shenanigans. The lead investigator of the mysterious mass killings has a ""theory"" that the killer needs a name and a face before he or she kills. Although his theory is correct, it is never discussed exactly how that theory came to be. Then we have an abandoned, government black ops site that still contains secret files! Also, the spirit that gives the Death Note power is sometimes shown in a funny way, ruining scenes that could have been very tense and/or horrifying. There are more negative things to mention but I've wasted enough time on this movie, so I'll end it with this: ""Death Note"" is an eh movie that is good to watch if you have seen almost all the new movies out there and you're desperate to watch a new, sort of horror flick. Think of it as a granola bar: it won't satisfy you, but it'll keep you from starving.Mannysmemorablemoviemoments"
lucasspider,"The story is different, but still great.",08/10,25-Aug-17,"So I just watched this movie with mixed expectations and I just gotta say this: It was great! Though the story is not exactly the same as the original one from the anime (which i have seen), it was still very thrilling. The story still contains this 'crazy' vibe. The main character acting however, wasn't that good in the beginning. His screams sounded like a girls. He's also not THAT smart like Light from the anime. He's more of a good guy. Nevertheless the movie was still great. It had a great ending which still leaves me wondering and has my heart beating more rapidly than ever. I can understand that they had to change some things, its only to be expected. The movie is not supposed to only appeal the anime fans, I presume. I really hope there will be more of these movies originated from anime. However, it would be nice if they'd stick more to the original story. We've all noticed how much hate this has been getting, like for example on youtube."
arishsankar,Why did they even make this movie??,02/10,22-May-19,"Why Light is so dumb and L is black???This movie was so unlike its anime and manga counterparts its unreal on how bad this movie is the characters are boring, unlikable, stupid, and all around terrible characters even lights dad is stupid as wel
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
unique_spt_tyby,Not such a harsh review,06/10,30-Aug-17,"Let's start by saying that I've seen the anime a couple of times already because I think it's really good. I feel that people should be more open-minded when seeing the word ""Adaptation"", because that's what this movie is - an adaptation. It does not have to fully resemble the original series, which would also be impossible anyway, since it's a movie and (sadly) not a TV series. I thought it was okay, to be completely honest. I like to be surprised by certain things (in case of adaptations such as this one), i.e. I remember most of the stuff from the anime and it was OK to receive a somewhat different outcome of actions, instead of failing by trying to replicate the original. The acting was alright, the changes were something I could wrap my head around, overall good. What made me give it a 6/10 was the fact that it truly was too short, and I don't think anyone can deny that. It should have been a 2&1/2 hr movie, or made in two parts of two hours each, but these things are budget- influenced so it's not our decision to make. Either way, I would've enjoyed more, to be completely honest. Nice try, America.
                
                    2 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
EnderAzOphie,Original rewritten as a Saved By The Bell episode.,01/10,26-Aug-17,"The ONE redeeming quality of this movie is Ryuk's voice played by William Dafoe, because he gets the voice absolutely perfect. It's a shame that that level of method and skill wasn't applied to the writing/acting/score. (One more exception, L's acting is pretty good, done well with what he was given to work with, which I assure you is not much)THIS IS NOT A JOKE, just imagine the source material rewritten as an episode of Saved By The Bell. The maturity of this movie's plot is on par with a goosebumps novel, then spliced with some pretty gratuitous gore (like, really, out of nowhere, crazy gore). This adaptation doesn't get anywhere near to the psychological chess match that L and Light play in the source material. In fact, in this version, ANYONE could have figured out that Kira was Light, he's horrible at covering his tracks, has no game-face, and takes no steps to hide the Death Note whatsoever... in fact, he pulls it out any time the wind blows, in front of anyone, in public, anywhere. He even loudly discusses killing people with Mia in the middle of a crowded high school hallway, with people all around (no, that is not an exaggeration). In another earlier scene Light is sitting in a gym where a basketball and cheerleading practice are taking place to look through the rules of the Death Note, AFTER he already knows it's real, he chooses this extremely exposed space to whip it out and have a gander. He's also clearly not one of the popular kids, so why does he go to be around all of them? The setting for that scene makes no sense at all, and that's basically how the entire movie continues to play out. The whole suspense of the original premise stems from Light's cunning, but in the movie, L basically figures out that it's Light IMMEDIATELY. There is no investigative thrill. This movie tries to sell some hyper-cliché ""zero to hero"" motif, but then fails to ever really sell Light as a ""zero"". He doesn't have any real confidence issues, or other characteristics of a ""loser"". Not to mention that making Light a loser is a major departure from a core aspect of this entire story, because in the original the whole idea is that no one suspects Light because he is so attractive and popular. This movie is just absolutely poorly written. With so much ""creative freedom"" how could this have all gone so wrong?Okay now an ACTUAL SPOILER: in the last scene, you have this impossible chase between L and Light that is basically like a Saturday-morning-cartoon version of an already clichéd action-movie car chase, of which culminates in the most ridiculous setting, a Ferris wheel. And then the scene where Light and Mia fall out of the Ferris wheel is like some final-destination ripoff. Seriously, it's such convenient and lazy writing."
cbnewham,Really not that bad so long...,05/10,21-Apr-20,"...so long as you haven't seen the Japanese comic, which I haven't and so why I'm rating it 5 stars.Overall not a bad movie, although the plot is somewhat silly (why would anyone but the current owner of the book be able to write anything in it which would cause what's written to take place?)The acting was OK. The effects were of reasonable standard.Overall not as bad as the multiple 1 star reviews would have you believe. However, as I said, that's most likely only the case if you haven't seen the source material.
                
                    0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
byrumthorsonk,Don't expect the same story as the original.,06/10,02-Sep-17,"Unsurprisingly to anyone who has read the manga or watched the original anime, this is a completely different story on many levels (Light is not popular, Mia (aka Misa) is not a death note holder or an actress, rules for the deathnote change). However that does not make it a bad movie. On its own without knowledge of the original story I feel it stands well enough on its own, granted it does ignore a couple of plot holes here and there and pulls some conclusions out of no where that were easily explained in the book. Regardless, the original story took place over literally years so I cannot imagine trying to tell the same story in less than two hours so I give it a pass. If you like this then use this as an excuse to go and watch the anime or even read the manga if you'd like. Also to be fair I think L was alright, he carried his demeanor well and with this portrayal expanded on how mentally unstable he was despite his intelligence.For those of us who know the original material though, we will all miss the psychotic, obsessed, scary intelligent, and manipulative person Light was. It stands true the original is always better, but given the restraints this movie dealt with I appreciate the risks and liberties it took in re-imagining this story. Besides, if you wanted to watch the original story so badly just go watch it just please give this movie a chance as, like I said, a re-imagining of the story not a retelling."
stop_thebeat,Another disastrous American remake of a Japanese classic. ALTP= VOID LIKE THE PLAGUE!!!,01/10,29-Aug-17,"I'm just going to come out & say it! Hollywood, STOP remaking Chinese/Japanese Anime/Horror films. You miss the point EVERY time, you cast on actor popularity rather than talent, you twist & change the events of the films to meet 'western' standards. It's painfully obvious from every one of the remakes that you don't understand the source material. It's also obvious that these series/films are set in such a way to make everything come together, character development, atmosphere, cinematography, soundtrack, & you miss everyone of these markers! Give up please it's embarrassing!This latest 'remake' is the worst i've seen since 'The Departed' at first I thought it was a comedy as the actor playing Light was extremely funny to watch. It felt like I was watching a Disney channel movie with OTT bloody & gore. Basically, 99.9% of this movie was utter BS! Willem Dafoe's voice was the best thing about this movie! A VOICE!!!!!!!! No one was cast correctly. Light & L's personality was the complete opposite from the Anime. It's like making a film with Batman & The Joker but allowing the actors to 'interpret' their personality & relationship. It did not work at all. Mia was just an annoyance that wasn't needed since her story wasn't added to the film at all! In fact, with the exception of Ryuk & the Death Note every single thing was incorrect. It was horrific embarrassing & a waste of time.Watch the Anime, it's the original and best. Anyone who's never seen the original may give this 3- 4, anything more is insanely generous given the haphazard approach to making this film."
sakram,A trainwreck.,03/10,20-Oct-17,"The only good thing about this movie is how it started and how it gave us the general glance on the movie, meh, that was a FALSE general glance. I repeat, that is a FALSE ALARM. This movie insults the original series, it changed every single thing about Death Note except for the concept, and they've done that HORRENDOUSLY wrong. Midway, the movie loses its point, and oh my god, 'L' loses his nerves ?Shame, if you're really having a boring time to spare and are already thinking 'Oh maybe it is not how everything sees it, maybe it's go-' FORGET IT.If you want a real good live action, go watch 'Death Note 2015' on Crunchyroll, although it's a series (Japanese) but it's done a pretty good job, unlike this piece of shameful trainwreckery.Maybe I wouldn't have rated this 3 out of 10 if I hadn't watched the original series, but good god help me, I wasted my time.2/10"
Venomage03,Death Note could have been much better,03/10,09-Jun-21,"The story has some interesting parts, but it was executed very poorly. The characters don't get enough screen time to shine. It has some good moments in it, but most of the time It's just not really enjoyable. The ending also destroys most of the movie for me, because it seems very forced.
                
                    0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
